d1h2ux_	d1h2vz_	1.000	93	0	0	30	122	1	93	5.490E-60	199
d2r2qa1	d7brua1	0.874	107	13	0	3	109	26	132	5.556E-60	197
d2y4pb_	d1koaa2	0.497	218	109	0	2	219	67	283	6.817E-60	203
d7brua1	d2r2qa1	0.873	107	13	0	26	132	3	109	2.877E-59	196
d2hxjb_	d3mw6d1	0.983	92	2	0	1	92	22	113	4.162E-59	193
d1djga1	d1djgb1	0.918	99	8	0	1	99	43	141	1.106E-58	192
d1oo0b_	d1hl6c_	1.000	89	0	0	1	89	53	141	1.474E-58	192
d1djgb1	d1djga1	0.921	99	8	0	43	141	1	99	4.330E-58	193
d1hl6c_	d1oo0b_	1.000	89	0	0	53	141	1	89	4.330E-58	193
d3mw6d1	d2hxjb_	0.976	92	2	0	22	113	1	92	4.967E-58	192
d5y4fa_	d5vkqa1	0.306	437	265	0	1	383	537	973	2.010E-57	204
d1qk9a_	d1ub1a_	0.973	90	2	0	1	90	7	96	6.557E-57	187
d2j8ib2	d2j8ka1	0.907	97	9	0	1	97	1	97	1.578E-56	186
d1s78a4	d6j71a4	1.000	76	0	0	1	76	1	76	1.968E-56	184
d1ub1a_	d1qk9a_	0.995	88	0	0	7	94	1	88	2.346E-56	187
d5gouo_	d3sh6a_	0.700	132	39	0	2	133	2	133	2.487E-56	188
d2lq7a1	d3dbhd1	0.919	95	8	0	1	95	337	431	3.694E-56	185
d3sh6a_	d5gouo_	0.704	132	39	0	2	133	2	133	6.134E-56	189
d1e5xa_	d1uiqc_	0.370	324	195	0	105	428	12	322	6.958E-56	202
d1koaa2	d2y4pb_	0.486	218	111	0	67	283	2	219	6.994E-56	197
d5vkqa1	d5y4fa_	0.311	437	263	0	537	973	1	383	2.058E-55	210
d2j8ka1	d2j8ib2	0.911	97	9	0	1	97	1	97	2.967E-55	187
d6j71a4	d1s78a4	1.000	76	0	0	1	76	1	76	4.859E-55	184
d1t11b1	d2mlxa3	0.698	129	39	0	1	129	1	129	9.140E-55	183
d2mlxa3	d1t11b1	0.704	129	38	0	1	129	1	129	3.160E-54	184
d3cglf_	d6u1aa_	0.579	162	67	0	1	159	15	176	3.587E-54	183
d2xhlb1	d1epwa3	0.942	89	5	0	1	89	445	533	5.945E-54	178
d2oeoa_	d2f3va_	0.831	104	16	0	1	98	6	109	6.373E-54	181
d1rjlc_	d1p4pa_	0.889	95	10	0	1	95	46	140	7.987E-54	178
d5ylta1	d1n6ca1	1.000	79	0	0	1	79	37	115	1.281E-53	177
d1p4pa_	d1rjlc_	0.896	95	10	0	46	140	1	95	1.901E-53	180
d2f3va_	d2oeoa_	0.818	104	18	0	6	109	1	98	3.108E-53	177
d1jrua_	d1s3sh_	0.930	89	6	0	1	89	26	114	3.966E-53	176
d1n6ca1	d5ylta1	1.000	79	0	0	37	115	1	79	5.411E-53	177
d6u1aa_	d3cglf_	0.571	162	68	0	15	176	1	159	4.823E-52	180
d1s3sh_	d1jrua_	0.919	89	7	0	26	114	1	89	8.875E-52	173
d6y41g_	d1fzdd_	0.493	193	88	0	43	216	1	193	1.977E-51	178
d1s94b_	d4jehb_	0.684	125	39	0	1	125	3	127	2.042E-51	173
d1fzdd_	d6y41g_	0.490	193	88	0	1	193	43	216	2.840E-51	177
d3dbhd1	d2lq7a1	0.926	95	7	0	337	431	1	95	3.168E-51	186
d1jbja2	d1xmwa1	1.000	79	0	0	1	79	1	79	4.148E-51	171
d1i50a_	d5tmfd_	0.198	957	694	0	152	1108	401	1266	5.008E-51	197
d1qc7b_	d1lkvx_	0.890	90	10	0	1	90	121	210	9.021E-51	169
d1xmwa1	d1jbja2	0.995	79	0	0	1	79	1	79	9.841E-51	168
d3u8ea_	d1cjla_	0.444	219	121	0	1	218	93	311	1.071E-50	176
d1cjla_	d3u8ea_	0.452	219	119	0	93	311	1	218	1.259E-50	180
d1uiqc_	d1e5xa_	0.344	324	203	0	12	322	105	428	1.283E-50	182
d2rf4a2	d4c3hg2	0.672	124	28	0	1	87	1	124	1.465E-50	168
d3o1fb_	d3o2bc_	0.971	81	2	0	1	81	25	105	1.492E-50	168
d5eo6a_	d1tk1a_	0.405	252	142	0	10	248	7	258	3.201E-50	179
d3o2bc_	d3o1fb_	0.973	81	2	0	25	105	1	81	3.520E-50	168
d1tk1a_	d5eo6a_	0.411	242	134	0	17	258	20	248	7.940E-50	175
d4jehb_	d1s94b_	0.680	125	40	0	3	127	1	125	3.251E-49	172
d5tmfd_	d1i50a_	0.202	886	610	0	501	1266	223	1108	4.453E-49	191
d1ofwa_	d1z1nx_	0.391	258	153	0	32	289	265	516	7.041E-49	174
d1srva_	d5cdka1	0.600	141	56	0	3	143	1	141	7.975E-49	167
d1khxa_	d1dd1c_	0.423	224	107	0	7	192	36	259	1.956E-48	169
d1lkvx_	d1qc7b_	0.890	90	10	0	121	210	1	90	2.134E-48	169
d5cdka1	d1srva_	0.601	141	56	0	1	141	3	143	2.664E-48	167
d1wj4a1	d5x3pa_	0.978	78	2	0	34	111	1	78	2.857E-48	163
d4c3hg2	d2rf4a2	0.670	124	28	0	1	124	1	87	2.952E-48	168
d5x3pa_	d1wj4a1	0.967	78	3	0	1	78	34	111	3.079E-48	161
d5umnb_	d7a9da1	0.392	251	150	0	8	255	51	301	4.146E-48	170
d7a9da1	d5umnb_	0.396	251	149	0	51	301	8	255	4.535E-48	173
d3nz4a_	d1gk2d_	0.275	464	321	0	29	492	10	453	6.048E-48	183
d1z01d2	d3gcfj2	0.425	224	126	0	26	245	9	232	1.337E-47	170
d1epwa3	d2xhlb1	0.942	89	5	0	445	533	1	89	1.836E-47	178
d3ze3c_	d4uxwb_	0.843	90	14	0	1	90	28	117	2.456E-47	159
d7b7uf_	d1qkla_	0.952	78	4	0	1	78	50	127	2.554E-47	158
d1dd1c_	d1khxa_	0.422	224	107	0	36	259	7	192	3.161E-47	168
d3irhb_	d2heka1	0.392	258	148	0	14	271	3	246	4.056E-47	175
d1vaza_	d1ss6a1	0.970	76	2	0	1	76	1	76	4.351E-47	158
d3ibyc_	d2wjga_	0.553	156	67	0	5	160	12	163	6.912E-47	167
d1ss6a1	d1vaza_	0.975	76	2	0	1	76	1	76	7.514E-47	158
d1c06a_	d2i2pd1	0.528	160	74	0	2	159	46	205	8.940E-47	162
d4uxwb_	d3ze3c_	0.843	90	14	0	28	117	1	90	8.944E-47	159
d6k00d2	d1kx5g_	0.848	88	13	0	1	88	13	100	1.486E-46	157
d1q38a1	d1owwa_	1.000	71	0	0	1	71	23	93	2.014E-46	156
d2i2pd1	d1c06a_	0.531	160	74	0	46	205	2	159	2.363E-46	163
d1owwa_	d1q38a1	1.000	71	0	0	23	93	1	71	2.604E-46	156
d1qkla_	d7b7uf_	0.952	78	4	0	50	127	1	78	2.674E-46	158
d4es4d_	d2avub_	0.925	79	6	0	3	81	1	79	3.730E-46	155
d1kx5g_	d6k00d2	0.854	88	13	0	13	100	1	88	3.840E-46	158
d1gk2d_	d3nz4a_	0.283	419	287	0	53	453	74	492	4.211E-46	173
d1vyva1	d1t3la1	0.768	100	23	0	1	100	6	105	4.397E-46	159
d1q1oa1	d1tz1a2	0.968	75	2	0	20	94	1	75	7.062E-46	155
d1tz1a2	d1q1oa1	0.962	75	3	0	1	75	20	94	7.145E-46	154
d1k9ca1	d1hhna1	0.983	73	1	0	1	73	1	73	8.868E-46	154
d1t3la1	d1vyva1	0.754	100	24	0	6	105	1	100	9.609E-46	156
d3gcfj2	d1z01d2	0.411	224	129	0	9	232	26	245	9.937E-46	162
d1p4da_	d3l57a_	0.435	211	115	0	16	226	18	221	1.049E-45	166
d2avub_	d4es4d_	0.922	79	6	0	1	79	3	81	1.568E-45	155
d2heka1	d3irhb_	0.379	258	151	0	3	246	14	271	1.975E-45	167
d1hhna1	d1k9ca1	0.981	73	1	0	1	73	1	73	4.589E-45	153
d4maka_	d4p6ia1	0.969	73	2	0	1	73	2	74	5.926E-45	151
d2wjga_	d3ibyc_	0.525	156	72	0	12	163	5	160	8.620E-45	156
d6bfqj1	d5d22b_	0.792	92	19	0	1	92	15	106	1.105E-44	152
d5d22b_	d6bfqj1	0.798	92	18	0	15	106	1	92	1.692E-44	153
d1wpnb_	d6ll7a_	0.461	184	98	0	2	185	1	183	2.392E-44	156
d4p6ia1	d4maka_	0.965	73	3	0	2	74	1	73	3.147E-44	151
d6cugd2	d6eh4d2	0.955	73	3	0	1	73	1	73	3.960E-44	149
g1h6w.2	d1ocya_	1.000	67	0	0	3	69	1	67	1.452E-43	148
d1gxna_	d1r76a_	0.326	307	191	0	28	312	87	393	1.805E-43	160
d5xs4a1	d6cvba_	0.420	207	114	0	1	197	54	260	2.253E-43	155
d6eh4d2	d6cugd2	0.949	73	4	0	1	73	1	73	2.746E-43	148
d1ov3b2	d1ng2a2	0.988	69	1	0	1	69	1	69	2.969E-43	146
d6c5cb1	d1ujna_	0.367	260	159	0	79	338	61	312	3.187E-43	161
d1fo1a2	d1kooc2	0.981	69	1	0	1	69	23	91	7.677E-43	145
d2ixpb_	d2ixnb_	0.378	243	150	0	66	307	50	292	9.323E-43	157
d1r76a_	d1gxna_	0.321	317	196	0	77	393	23	312	9.923E-43	160
d2jmqa_	d1weua1	1.000	58	0	0	1	58	21	78	1.013E-42	144
d3l57a_	d1p4da_	0.405	215	123	0	14	221	12	226	1.303E-42	153
d6cvba_	d5xs4a1	0.421	207	113	0	54	260	1	197	1.721E-42	156
d3ma9l1	d6grza_	0.669	108	35	0	3	108	4	111	1.992E-42	146
d2gr8a1	d2gr7a1	0.885	77	9	0	1	77	25	101	2.161E-42	144
d1ng2a2	d1ov3b2	0.990	69	1	0	1	69	1	69	2.315E-42	147
d6j7fb_	d1ft1b_	0.303	338	211	0	16	319	52	389	2.556E-42	156
d1kooc2	d1fo1a2	0.983	69	1	0	23	91	1	69	2.567E-42	145
d1k0eb_	d1i7qa_	0.294	363	242	0	108	451	145	507	2.750E-42	160
d5jvlb2	d1dika3	0.615	120	46	0	1	120	256	375	2.913E-42	147
d6ll7a_	d1wpnb_	0.465	181	96	0	4	183	5	185	3.217E-42	155
d4fisb_	d1etob_	0.921	73	6	0	1	73	26	98	4.574E-42	143
d1cyyb_	d6ozwa_	0.349	266	169	0	1	261	185	450	4.749E-42	153
d2gr7a1	d2gr8a1	0.887	77	9	0	25	101	1	77	5.069E-42	145
d1u5dd_	d1u5ea1	0.680	105	33	0	3	107	104	208	5.146E-42	145
d1weua1	d2jmqa_	1.000	58	0	0	21	78	1	58	5.871E-42	143
d2kn7a_	d2aq0a_	0.987	67	1	0	1	67	10	76	8.739E-42	142
d1ml4a2	d1tuga1	0.502	155	77	0	1	155	152	306	9.555E-42	147
d1fs2d1	d5xyla2	0.984	67	1	0	1	67	5	71	1.199E-41	141
d1z1nx_	d1ofwa_	0.367	258	159	0	265	516	32	289	1.312E-41	160
d4iveb_	d1g9la1	0.870	77	10	0	1	77	46	122	1.982E-41	141
d1ujna_	d6c5cb1	0.393	226	129	0	61	274	79	304	1.997E-41	154
d1i7qa_	d1k0eb_	0.278	396	277	0	112	507	68	451	2.260E-41	159
d1x92b1	d5lu7d_	0.494	159	78	0	37	195	41	196	2.427E-41	148
d2aq0a_	d2kn7a_	0.984	67	1	0	10	76	1	67	2.802E-41	141
d1u5ea1	d1u5dd_	0.693	105	32	0	104	208	3	107	3.057E-41	148
d6grza_	d3ma9l1	0.677	108	34	0	4	111	3	108	3.840E-41	148
d1tuga1	d1ml4a2	0.518	154	74	0	152	305	1	154	4.458E-41	152
d1ocya_	g1h6w.2	1.000	67	0	0	1	67	3	69	5.118E-41	147
d5xyla2	d1fs2d1	0.977	67	2	0	5	71	1	67	8.806E-41	140
d5lu7d_	d1x92b1	0.506	152	73	0	48	196	44	195	1.262E-40	146
d1etob_	d4fisb_	0.905	73	7	0	26	98	1	73	1.426E-40	140
d3ctoa_	d3oeib_	0.951	68	3	0	1	68	1	68	1.590E-40	138
d1x86c2	d5jhhe2	0.643	109	38	0	1	108	25	133	2.206E-40	141
d3dcba1	d1goja_	0.330	283	183	0	41	314	45	327	2.287E-40	150
d2y4pb_	d4tyha_	0.392	213	123	0	16	219	63	275	3.998E-40	145
d3oeib_	d3ctoa_	0.951	68	3	0	1	68	1	68	4.959E-40	138
d1ft1b_	d6j7fb_	0.300	335	210	0	55	389	19	319	5.180E-40	153
d1i3rd2	d2sebb2	0.759	89	21	0	29	117	2	90	5.470E-40	140
d1lgbc_	d1f9ba2	0.478	159	82	0	2	159	100	258	6.261E-40	142
d2sebb2	d1i3rd2	0.750	89	22	0	2	90	29	117	6.805E-40	138
d5jhhe2	d1x86c2	0.641	109	38	0	25	133	1	108	9.763E-40	140
d1w6ka1	d2sqcb1	0.285	363	241	0	76	438	12	349	1.042E-39	153
d2ixnb_	d2ixpb_	0.362	242	153	0	50	291	66	306	1.190E-39	147
d5cbae_	d6vgje_	1.000	61	0	0	1	61	8	68	1.403E-39	135
d1nm7a_	d1jqqb1	1.000	61	0	0	1	61	12	72	2.644E-39	134
d1g9la1	d4iveb_	0.854	77	11	0	46	122	1	77	3.302E-39	139
d6vgje_	d5cbae_	1.000	61	0	0	8	68	1	61	3.304E-39	135
d6w37a_	d1yo4a1	0.952	66	3	0	1	66	1	66	3.412E-39	134
d3sjqd1	d4g27b1	0.840	76	12	0	1	76	20	92	5.637E-39	134
d4ayna1	d1ys5a1	0.584	119	49	0	2	119	36	154	6.856E-39	137
d1yo4a1	d6w37a_	0.952	66	3	0	1	66	1	66	8.363E-39	134
d1f9ba2	d1lgbc_	0.492	159	80	0	100	258	2	159	8.628E-39	147
d1lb2e_	d3k4gc_	0.944	66	4	0	1	66	5	70	8.824E-39	133
d4g27b1	d3sjqd1	0.842	76	11	0	20	92	1	76	8.985E-39	135
d1goja_	d3dcba1	0.325	283	184	0	45	327	41	314	1.112E-38	147
d1jqqb1	d1nm7a_	1.000	61	0	0	12	72	1	61	1.173E-38	134
d3sdga1	d5mymc1	0.929	67	5	0	1	67	17	83	1.274E-38	133
d1dika3	d5jvlb2	0.615	120	46	0	256	375	1	120	1.890E-38	147
d3k4gc_	d1lb2e_	0.944	66	4	0	5	70	1	66	2.162E-38	133
d3cqfb2	d5aofa1	0.664	100	33	0	4	103	361	460	2.756E-38	134
d6c9le_	d1tqep_	0.960	64	3	0	1	64	8	71	2.831E-38	132
d1qqha_	d1r6ka_	0.548	128	57	0	2	129	65	191	3.738E-38	136
d2ersa1	d2z3qb1	1.000	59	0	0	1	59	1	59	4.132E-38	131
d1pema2	d1rlra2	0.231	517	390	0	3	519	3	510	4.158E-38	149
d5mymc1	d3sdga1	0.927	67	5	0	17	83	1	67	4.277E-38	132
d1ur6b_	d1e4ua_	1.000	52	0	0	1	52	12	63	5.421E-38	130
d1akhb_	d1mnmd_	0.988	62	1	0	1	62	16	77	5.713E-38	132
d1ys5a1	d4ayna1	0.581	119	49	0	36	154	2	119	5.729E-38	136
d2pi7a_	d2bzla_	0.347	249	153	0	48	282	33	281	6.056E-38	142
d4tyha_	d2y4pb_	0.378	223	132	0	53	275	7	219	6.285E-38	144
d5f28a_	d1tqep_	0.882	70	8	0	1	70	20	89	7.225E-38	131
d1mnmd_	d1akhb_	0.985	62	1	0	16	77	1	62	7.464E-38	131
d1r6ka_	d1qqha_	0.550	129	57	0	64	191	1	129	7.884E-38	138
d1tqep_	d5f28a_	0.886	70	8	0	20	89	1	70	1.027E-37	132
d1tqep_	d6c9le_	0.960	64	3	0	8	71	1	64	1.027E-37	132
d2z3qb1	d2ersa1	1.000	59	0	0	1	59	1	59	1.076E-37	131
d1p4pa_	d1ospo_	0.508	139	68	0	2	140	113	251	1.111E-37	134
