d2p0mb1	d2p0mb1	1.000	551	0	0	1	551	1	551	0.000E+00	1139
d2pq6a1	d2pq6a1	1.000	473	0	0	1	473	1	473	0.000E+00	998
d2pusa_	d2pusa_	1.000	778	0	0	1	778	1	778	0.000E+00	1597
d2q6ha2	d2q6ha2	1.000	511	0	0	1	511	1	511	0.000E+00	1026
d2vgla_	d2vgla_	1.000	600	0	0	1	600	1	600	0.000E+00	1189
d2vglb_	d2vglb_	1.000	579	0	0	1	579	1	579	0.000E+00	1141
d2wynb_	d2wynb_	1.000	515	0	0	1	515	1	515	0.000E+00	1094
d3bb0a_	d3bb0a_	1.000	576	0	0	1	576	1	576	0.000E+00	1228
d3ck8a_	d3ck8a_	1.000	515	0	0	1	515	1	515	0.000E+00	1084
d3dwba_	d3dwba_	1.000	670	0	0	1	670	1	670	0.000E+00	1404
d3dx2a3	d3dx2a3	1.000	523	0	0	1	523	1	523	0.000E+00	1081
d3egwa1	d3egwa1	1.000	1074	0	0	1	1074	1	1074	0.000E+00	2293
d3gb8a_	d3gb8a_	1.000	1010	0	0	1	1010	1	1010	0.000E+00	2059
d3hjea1	d3hjea1	1.000	641	0	0	1	641	1	641	0.000E+00	1327
d3hl8a_	d3hl8a_	1.000	470	0	0	1	470	1	470	0.000E+00	992
d3ibvb_	d3ibvb_	1.000	955	0	0	1	955	1	955	0.000E+00	1884
d3ifqa_	d3ifqa_	1.000	548	0	0	1	548	1	548	0.000E+00	1079
d3ir6b_	d3ir6b_	1.000	509	0	0	1	509	1	509	0.000E+00	1079
d3jb9a5	d3jb9a5	1.000	651	0	0	1	651	1	651	0.000E+00	1372
d3jb9x3	d3jb9x3	1.000	503	0	0	1	503	1	503	0.000E+00	1033
d3k40b_	d3k40b_	1.000	475	0	0	1	475	1	475	0.000E+00	1000
d3ml1a1	d3ml1a1	1.000	678	0	0	1	678	1	678	0.000E+00	1444
d3ne6a2	d3ne6a2	1.000	528	0	0	1	528	1	528	0.000E+00	1090
d3nwfc_	d3nwfc_	1.000	623	0	0	1	623	1	623	0.000E+00	1304
d3nz4a_	d3nz4a_	1.000	672	0	0	1	672	1	672	0.000E+00	1338
d3ol2a1	d3ol2a1	1.000	478	0	0	1	478	1	478	0.000E+00	993
d3pflb_	d3pflb_	1.000	759	0	0	1	759	1	759	0.000E+00	1548
d3pr0b_	d3pr0b_	1.000	548	0	0	1	548	1	548	0.000E+00	1116
d3ptaa5	d3ptaa5	1.000	466	0	0	1	466	1	466	0.000E+00	986
d3rgwl_	d3rgwl_	1.000	602	0	0	1	602	1	602	0.000E+00	1286
d3riqa_	d3riqa_	1.000	541	0	0	1	541	1	541	0.000E+00	1124
d3rkom_	d3rkom_	1.000	504	0	0	1	504	1	504	0.000E+00	1009
d3ueka_	d3ueka_	1.000	521	0	0	1	521	1	521	0.000E+00	1101
d4c2mb_	d4c2mb_	1.000	1196	0	0	1	1196	1	1196	0.000E+00	2488
d4cj9a_	d4cj9a_	1.000	752	0	0	1	752	1	752	0.000E+00	1458
d4cmpa3	d4cmpa3	1.000	656	0	0	1	656	1	656	0.000E+00	1309
d4cr2z1	d4cr2z1	1.000	542	0	0	1	542	1	542	0.000E+00	1048
d4ej3a_	d4ej3a_	1.000	493	0	0	1	493	1	493	0.000E+00	1013
d4g0ra_	d4g0ra_	1.000	556	0	0	1	556	1	556	0.000E+00	1187
d4g36b_	d4g36b_	1.000	547	0	0	1	547	1	547	0.000E+00	1111
d4he8l_	d4he8l_	1.000	605	0	0	1	605	1	605	0.000E+00	1193
d4i43b4	d4i43b4	1.000	768	0	0	1	768	1	768	0.000E+00	1576
d4jkia_	d4jkia_	1.000	557	0	0	1	557	1	557	0.000E+00	1122
d4jspa3	d4jspa3	1.000	617	0	0	1	617	1	617	0.000E+00	1258
d4n4na_	d4n4na_	1.000	504	0	0	1	504	1	504	0.000E+00	1099
d4or9a_	d4or9a_	1.000	481	0	0	1	481	1	481	0.000E+00	997
d4qoqb_	d4qoqb_	1.000	481	0	0	1	481	1	481	0.000E+00	1018
d4rs0a2	d4rs0a2	1.000	516	0	0	1	516	1	516	0.000E+00	1081
d4whaa2	d4whaa2	1.000	690	0	0	1	690	1	690	0.000E+00	1422
d4wsbb_	d4wsbb_	1.000	754	0	0	1	754	1	754	0.000E+00	1540
d5aa6b_	d5aa6b_	1.000	597	0	0	1	597	1	597	0.000E+00	1240
d5acna2	d5acna2	1.000	528	0	0	1	528	1	528	0.000E+00	1097
d5d9aa3	d5d9aa3	1.000	471	0	0	1	471	1	471	0.000E+00	984
d5e3xa_	d5e3xa_	1.000	489	0	0	1	489	1	489	0.000E+00	1005
d5fokb1	d5fokb1	1.000	692	0	0	1	692	1	692	0.000E+00	1416
d5ganj_	d5ganj_	1.000	744	0	0	1	744	1	744	0.000E+00	1513
d5h71b_	d5h71b_	1.000	492	0	0	1	492	1	492	0.000E+00	1065
d5kjaa_	d5kjaa_	1.000	482	0	0	1	482	1	482	0.000E+00	1028
d5o9zg_	d5o9zg_	1.000	936	0	0	1	936	1	936	0.000E+00	1887
d5o9zv_	d5o9zv_	1.000	814	0	0	1	814	1	814	0.000E+00	1640
d5ovfa_	d5ovfa_	1.000	486	0	0	1	486	1	486	0.000E+00	986
d5oy02_	d5oy02_	1.000	731	0	0	1	731	1	731	0.000E+00	1557
d5pzpa_	d5pzpa_	1.000	573	0	0	1	573	1	573	0.000E+00	1184
d5tmfd_	d5tmfd_	1.000	1504	0	0	1	1504	1	1504	0.000E+00	2971
d5uqla_	d5uqla_	1.000	542	0	0	1	542	1	542	0.000E+00	1062
d5vkqa1	d5vkqa1	1.000	1046	0	0	1	1046	1	1046	0.000E+00	2115
d5vkqa2	d5vkqa2	1.000	520	0	0	1	520	1	520	0.000E+00	1025
d5vq4b_	d5vq4b_	1.000	522	0	0	1	522	1	522	0.000E+00	1106
d5zznb_	d5zznb_	1.000	505	0	0	1	505	1	505	0.000E+00	1076
d6axea1	d6axea1	1.000	730	0	0	1	730	1	730	0.000E+00	1475
d6bcja2	d6bcja2	1.000	579	0	0	1	579	1	579	0.000E+00	1176
d6ca8a_	d6ca8a_	1.000	741	0	0	1	741	1	741	0.000E+00	1506
d6d7ke_	d6d7ke_	1.000	516	0	0	1	516	1	516	0.000E+00	1115
d6h9fb_	d6h9fb_	1.000	483	0	0	1	483	1	483	0.000E+00	989
d6jcsa_	d6jcsa_	1.000	516	0	0	1	516	1	516	0.000E+00	1094
d6mgia_	d6mgia_	1.000	936	0	0	1	936	1	936	0.000E+00	1900
d6ozwa_	d6ozwa_	1.000	556	0	0	1	556	1	556	0.000E+00	1101
d6reqa1	d6reqa1	1.000	559	0	0	1	559	1	559	0.000E+00	1137
d6s62a_	d6s62a_	1.000	485	0	0	1	485	1	485	0.000E+00	993
d6s6lb_	d6s6lb_	1.000	515	0	0	1	515	1	515	0.000E+00	1058
d6tfqa_	d6tfqa_	1.000	493	0	0	1	493	1	493	0.000E+00	1004
d6ui4a_	d6ui4a_	1.000	692	0	0	1	692	1	692	0.000E+00	1416
d6vhva_	d6vhva_	1.000	496	0	0	1	496	1	496	0.000E+00	1002
d6wvzm1	d6wvzm1	1.000	476	0	0	1	476	1	476	0.000E+00	994
d6yysc_	d6yysc_	1.000	1110	0	0	1	1110	1	1110	0.000E+00	2235
d6zcwa_	d6zcwa_	1.000	562	0	0	1	562	1	562	0.000E+00	1199
d6zpua_	d6zpua_	1.000	593	0	0	1	593	1	593	0.000E+00	1256
d7e77a_	d7e77a_	1.000	562	0	0	1	562	1	562	0.000E+00	1136
d7ebcd_	d7ebcd_	1.000	527	0	0	1	527	1	527	0.000E+00	1089
d7kzff_	d7kzff_	1.000	483	0	0	1	483	1	483	0.000E+00	1028
d7neda_	d7neda_	1.000	545	0	0	1	545	1	545	0.000E+00	1099
d7o78a_	d7o78a_	1.000	491	0	0	1	491	1	491	0.000E+00	1029
g1cxp.1	g1cxp.1	1.000	571	0	0	1	571	1	571	0.000E+00	1209
g1e3a.1	g1e3a.1	1.000	819	0	0	1	819	1	819	0.000E+00	1718
g1jmu.1	g1jmu.1	1.000	667	0	0	1	667	1	667	0.000E+00	1315
g1o7d.2	g1o7d.2	1.000	492	0	0	1	492	1	492	0.000E+00	1004
g1qhh.1	g1qhh.1	1.000	626	0	0	1	626	1	626	0.000E+00	1226
g2nqo.1	g2nqo.1	1.000	534	0	0	1	534	1	534	0.000E+00	1060
d1gk2d_	d1gk2d_	1.000	509	0	0	1	509	1	509	4.941E-324	982
d1w36e1	d1w36e1	1.000	485	0	0	1	485	1	485	4.941E-324	981
d1w6ka1	d1w6ka1	1.000	449	0	0	1	449	1	449	4.941E-324	978
d3v6ta_	d3v6ta_	1.000	491	0	0	1	491	1	491	4.941E-324	980
d3vb9b_	d3vb9b_	1.000	462	0	0	1	462	1	462	4.941E-324	978
d1xfdc1	d1xfdc1	1.000	465	0	0	1	465	1	465	9.881E-324	978
d6g9va_	d6g9va_	1.000	481	0	0	1	481	1	481	1.482E-323	978
d1m5ns_	d1m5ns_	1.000	485	0	0	1	485	1	485	5.435E-323	977
d5cr7b_	d5cr7b_	1.000	468	0	0	1	468	1	468	5.929E-323	976
d4dynb_	d4dynb_	1.000	482	0	0	1	482	1	482	5.731E-322	974
d1rzua_	d1rzua_	1.000	477	0	0	1	477	1	477	6.225E-322	974
d4mh8a_	d4mh8a_	1.000	464	0	0	1	464	1	464	1.191E-321	972
d5huub_	d5huub_	1.000	468	0	0	1	468	1	468	1.788E-320	969
d1w36c2	d1w36c2	1.000	470	0	0	1	470	1	470	2.690E-320	968
d1h80a_	d1h80a_	1.000	464	0	0	1	464	1	464	5.229E-320	967
d5ac3a_	d5ac3a_	1.000	490	0	0	1	490	1	490	9.356E-320	968
d1m5ns_	d1ukla_	0.948	485	25	0	1	485	1	485	1.392E-319	967
d2iwfb1	d2iwfb1	1.000	459	0	0	1	459	1	459	1.459E-319	966
d4wisa1	d4wisa1	1.000	478	0	0	1	478	1	478	1.887E-319	966
d1fo2a_	d1fo2a_	1.000	458	0	0	1	458	1	458	1.908E-319	965
d3fdha_	d3fdha_	1.000	482	0	0	1	482	1	482	3.116E-319	966
d2xuta_	d2xuta_	1.000	488	0	0	1	488	1	488	5.643E-319	966
d2epgb_	d2epgb_	1.000	476	0	0	1	476	1	476	2.137E-318	963
d5z1fa1	d5z1fa1	1.000	499	0	0	1	499	1	499	6.220E-318	963
d3mx3b_	d3mx3b_	1.000	472	0	0	1	472	1	472	8.569E-318	961
d5eyvb_	d5eyvb_	1.000	476	0	0	1	476	1	476	1.939E-317	960
d3ju8b_	d3ju8b_	1.000	485	0	0	1	485	1	485	2.947E-317	960
d5minb_	d5minb_	1.000	453	0	0	1	453	1	453	8.228E-317	957
d1eyba_	d1eyba_	1.000	439	0	0	1	439	1	439	2.060E-316	955
d6n6qb_	d6n6qb_	1.000	461	0	0	1	461	1	461	2.247E-316	957
d5aofa1	d5aofa1	1.000	468	0	0	1	468	1	468	2.827E-315	954
d1qfxa_	d1qfxa_	1.000	447	0	0	1	447	1	447	5.113E-315	952
d1j5sb_	d1j5sb_	1.000	450	0	0	1	450	1	450	8.066E-315	951
d5x2nb_	d5x2nb_	1.000	471	0	0	1	471	1	471	8.365E-315	953
d3ar7a1	d3ar7a1	1.000	474	0	0	1	474	1	474	1.806E-314	952
d3ecpa2	d3ecpa2	1.000	474	0	0	1	474	1	474	1.486E-312	946
d1ukla_	d1m5ns_	0.949	485	25	0	1	485	1	485	1.537E-312	968
d4pera1	d4pera1	1.000	456	0	0	1	456	1	456	4.249E-312	944
d3irhb_	d3irhb_	1.000	456	0	0	1	456	1	456	7.979E-312	943
d5id6a5	d5id6a5	1.000	480	0	0	1	480	1	480	3.344E-311	943
d6m8qb_	d6m8qb_	1.000	453	0	0	1	453	1	453	3.351E-311	941
d5ckxb_	d5ckxb_	1.000	462	0	0	1	462	1	462	5.102E-311	941
d4nz0c_	d4nz0c_	1.000	460	0	0	1	460	1	460	6.368E-311	941
d2ez2a_	d2ez2a_	1.000	456	0	0	1	456	1	456	2.553E-310	939
d4jspa1	d4jspa1	1.000	457	0	0	1	457	1	457	9.430E-310	937
d3owga_	d3owga_	1.000	468	0	0	1	468	1	468	1.575E-309	937
d3vi3a1	d3vi3a1	1.000	449	0	0	1	449	1	449	2.288E-309	936
d3om2a_	d3om2a_	1.000	448	0	0	1	448	1	448	2.991E-309	935
d1l2qa_	d1l2qa_	1.000	457	0	0	1	457	1	457	8.555E-309	934
d1e8tb_	d1e8tb_	1.000	450	0	0	1	450	1	450	1.158E-308	934
d1ho8a_	d1ho8a_	1.000	477	0	0	1	477	1	477	1.048E-307	932
d3e04b_	d3e04b_	1.000	462	0	0	1	462	1	462	1.343E-307	931
d5i1mv_	d5i1mv_	1.000	458	0	0	1	458	1	458	2.092E-307	930
d3reqb1	d3reqb1	1.000	460	0	0	1	460	1	460	2.084E-306	928
d1a6ra_	d1a6ra_	1.000	459	0	0	1	459	1	459	2.725E-306	927
d5jhxb1	d5jhxb1	1.000	426	0	0	1	426	1	426	1.357E-305	923
d1pw4a1	d1pw4a1	1.000	444	0	0	1	444	1	444	3.926E-304	920
d1k0eb_	d1k0eb_	1.000	453	0	0	1	453	1	453	4.362E-304	921
d2uwxa1	d2uwxa1	1.000	454	0	0	1	454	1	454	1.176E-303	919
d1dp4c_	d1dp4c_	1.000	435	0	0	1	435	1	435	1.705E-303	918
d1gaxa3	d1gaxa3	1.000	426	0	0	1	426	1	426	2.876E-303	917
d1oacb1	d1oacb1	1.000	427	0	0	1	427	1	427	3.015E-303	917
g1gxs.1	g1gxs.1	1.000	426	0	0	1	426	1	426	1.390E-302	915
d5nopa_	d5nopa_	1.000	431	0	0	1	431	1	431	2.409E-302	914
d2xspa_	d2xspa_	1.000	440	0	0	1	440	1	440	3.673E-302	914
d3ilwa_	d3ilwa_	1.000	464	0	0	1	464	1	464	5.991E-302	915
d5odhf_	d5odhf_	1.000	447	0	0	1	447	1	447	9.568E-302	914
d1olta_	d1olta_	1.000	441	0	0	1	441	1	441	1.860E-301	912
d1qsaa1	d1qsaa1	1.000	450	0	0	1	450	1	450	3.881E-301	912
d2gtto1	d2gtto1	1.000	443	0	0	1	443	1	443	9.868E-301	910
d5o0ia_	d5o0ia_	1.000	454	0	0	1	454	1	454	1.203E-300	911
d6dvsa_	d6dvsa_	1.000	444	0	0	1	444	1	444	1.417E-300	910
d1xm9a1	d1xm9a1	1.000	457	0	0	1	457	1	457	2.598E-300	910
d1b0pa2	d1b0pa2	1.000	447	0	0	1	447	1	447	3.061E-300	909
d1ctsa_	d1ctsa_	1.000	437	0	0	1	437	1	437	3.601E-300	908
d3afva_	d3afva_	1.000	439	0	0	1	439	1	439	3.955E-300	908
d2xlnd_	d2xlnd_	1.000	467	0	0	1	467	1	467	5.664E-300	910
d3hbxc_	d3hbxc_	1.000	437	0	0	1	437	1	437	2.385E-299	906
d1ucua_	d1ucua_	1.000	494	0	0	1	494	1	494	5.071E-299	908
d4zg8a_	d4zg8a_	1.000	426	0	0	1	426	1	426	6.882E-299	904
d1lk9b_	d1lk9b_	1.000	427	0	0	1	427	1	427	7.213E-299	904
d4lypa1	d4lypa1	1.000	415	0	0	1	415	1	415	7.705E-299	903
d4ysna1	d4ysna1	1.000	442	0	0	1	442	1	442	7.753E-299	905
d3gsea_	d3gsea_	1.000	447	0	0	1	447	1	447	2.519E-298	904
d3k4pb_	d3k4pb_	1.000	438	0	0	1	438	1	438	5.835E-298	902
d2bhua3	d2bhua3	1.000	420	0	0	1	420	1	420	1.662E-297	900
d2ve3a_	d2ve3a_	1.000	435	0	0	1	435	1	435	1.788E-297	900
d1ajab_	d1ajab_	1.000	449	0	0	1	449	1	449	1.831E-297	901
d1np2b_	d1np2b_	1.000	426	0	0	1	426	1	426	2.203E-297	900
d3qryb_	d3qryb_	1.000	426	0	0	1	426	1	426	3.018E-297	899
d2gdua2	d2gdua2	1.000	434	0	0	1	434	1	434	3.204E-297	900
d5mdma_	d5mdma_	1.000	410	0	0	1	410	1	410	9.421E-297	897
d5gz2a_	d5gz2a_	1.000	436	0	0	1	436	1	436	1.700E-296	898
d2iw5a2	d2iw5a2	1.000	455	0	0	1	455	1	455	2.196E-296	899
d3ff1a1	d3ff1a1	1.000	443	0	0	1	443	1	443	8.313E-296	896
d1wzaa2	d1wzaa2	1.000	409	0	0	1	409	1	409	1.118E-295	894
d5gz2a_	d4g36b_	0.975	435	11	0	2	436	1	435	1.126E-295	895
d4d6ca1	d4d6ca1	1.000	418	0	0	1	418	1	418	3.207E-295	893
d1ofdb3	d1ofdb3	1.000	430	0	0	1	430	1	430	4.108E-295	893
d3dbhd1	d3dbhd1	1.000	431	0	0	1	431	1	431	5.900E-295	893
d2e9fb_	d2e9fb_	1.000	450	0	0	1	450	1	450	1.045E-294	893
d3tpvb_	d3tpvb_	1.000	437	0	0	1	437	1	437	1.467E-294	892
d6tsib2	d6tsib2	1.000	426	0	0	1	426	1	426	1.646E-294	891
d2bw3a2	d2bw3a2	1.000	447	0	0	1	447	1	447	2.338E-294	892
d1pmia_	d1pmia_	1.000	440	0	0	1	440	1	440	8.151E-294	890
d1ynfa1	d1ynfa1	1.000	440	0	0	1	440	1	440	8.151E-294	890
d5c24a1	d5c24a1	1.000	421	0	0	1	421	1	421	3.041E-293	887
d4g36b_	d5gz2a_	0.973	435	12	0	1	435	2	436	6.497E-293	894
d2pnkk2	d2pnkk2	1.000	423	0	0	1	423	1	423	1.614E-292	885
d1ft1b_	d1ft1b_	1.000	416	0	0	1	416	1	416	2.183E-292	885
d2yu1a_	d2yu1a_	1.000	416	0	0	1	416	1	416	2.991E-292	884
d3i9v33	d3i9v33	1.000	439	0	0	1	439	1	439	1.202E-291	884
d4m0ga1	d4m0ga1	1.000	429	0	0	1	429	1	429	1.415E-291	883
d1e9sa_	d1e9sa_	1.000	436	0	0	1	436	1	436	1.433E-291	884
d4f4ba1	d4f4ba1	1.000	433	0	0	1	433	1	433	2.338E-291	883
d3bv0b_	d3bv0b_	1.000	431	0	0	1	431	1	431	3.999E-291	882
d4adya1	d4adya1	1.000	445	0	0	1	445	1	445	4.091E-291	883
d6aska_	d6aska_	1.000	430	0	0	1	430	1	430	7.167E-291	881
d5jy9b_	d5jy9b_	1.000	433	0	0	1	433	1	433	1.130E-290	881
d4lpcb2	d4lpcb2	1.000	396	0	0	1	396	1	396	1.805E-290	878
d3lplb1	d3lplb1	1.000	415	0	0	1	415	1	415	3.221E-290	878
d1lsha3	d1lsha3	1.000	452	0	0	1	452	1	452	9.647E-290	879
d2qvjb_	d2qvjb_	1.000	421	0	0	1	421	1	421	1.098E-289	877
d3pdic_	d3pdic_	1.000	427	0	0	1	427	1	427	1.454E-289	877
d1cz1a_	d1cz1a_	1.000	394	0	0	1	394	1	394	1.491E-289	875
d1t1la_	d1t1la_	1.000	421	0	0	1	421	1	421	1.505E-289	877
d3mkua_	d3mkua_	1.000	460	0	0	1	460	1	460	1.915E-289	879
d2rioa_	d2rioa_	1.000	427	0	0	1	427	1	427	9.631E-289	875
d4rgka1	d4rgka1	1.000	414	0	0	1	414	1	414	3.469E-288	872
d2z67a1	d2z67a1	1.000	434	0	0	1	434	1	434	6.452E-288	873
d3uvab_	d3uvab_	1.000	416	0	0	1	416	1	416	9.807E-288	871
d1a0sp_	d1a0sp_	1.000	413	0	0	1	413	1	413	4.117E-287	869
d1vb3a1	d1vb3a1	1.000	428	0	0	1	428	1	428	6.063E-287	870
d2fpqa1	d2fpqa1	1.000	424	0	0	1	424	1	424	2.430E-286	868
d6wnua1	d6wnua1	1.000	404	0	0	1	404	1	404	2.449E-286	867
d1fp3a_	d1fp3a_	1.000	402	0	0	1	402	1	402	3.054E-286	866
d3iuja1	d3iuja1	1.000	411	0	0	1	411	1	411	6.389E-286	866
d2gsyq_	d2gsyq_	1.000	433	0	0	1	433	1	433	6.946E-286	867
d1w9xa2	d1w9xa2	1.000	394	0	0	1	394	1	394	7.389E-286	865
d1v6cb_	d1v6cb_	1.000	436	0	0	1	436	1	436	5.288E-285	865
d1kpld_	d1kpld_	1.000	451	0	0	1	451	1	451	5.652E-285	865
d4eeia1	d4eeia1	1.000	432	0	0	1	432	1	432	6.015E-285	864
d1sojd_	d1sojd_	1.000	418	0	0	1	418	1	418	1.103E-284	863
d3tj3a_	d3tj3a_	1.000	426	0	0	1	426	1	426	1.603E-284	863
d1vl4a_	d1vl4a_	1.000	433	0	0	1	433	1	433	4.172E-284	862
